1.000000000000000000e+02,5.494505494505494170e+01,1.000000000000000000e+02,8.021978021978021900e+01
7.403189066059225354e+01,5.238095238095237960e+01,1.000000000000000000e+02,8.730158730158730407e+01
9.908883826879271339e+01,5.185185185185185475e+01,1.000000000000000000e+02,8.624338624338624015e+01
1.000000000000000000e+02,5.925925925925925952e+01,1.000000000000000000e+02,7.142857142857143060e+01
1.000000000000000000e+02,6.772486772486772111e+01,1.000000000000000000e+02,8.148148148148148096e+01
1.000000000000000000e+02,5.873015873015872756e+01,1.000000000000000000e+02,8.465608465608465849e+01
1.000000000000000000e+02,6.137566137566137314e+01,1.000000000000000000e+02,8.359788359788359458e+01
1.000000000000000000e+02,5.106382978723404165e+01,1.000000000000000000e+02,7.872340425531915287e+01
1.000000000000000000e+02,6.402116402116402583e+01,1.000000000000000000e+02,8.412698412698412653e+01
1.000000000000000000e+02,5.661375661375661394e+01,1.000000000000000000e+02,8.518518518518519045e+01
1.000000000000000000e+02,6.595744680851063890e+01,1.000000000000000000e+02,9.042553191489361097e+01
9.700149925037480614e+01,5.505226480836236647e+01,1.000000000000000000e+02,9.163763066202091068e+01
9.672897196261682495e+01,5.054347826086956275e+01,1.000000000000000000e+02,9.130434782608695343e+01
9.774266365688487213e+01,5.235602094240837800e+01,1.000000000000000000e+02,8.743455497382198871e+01
